FRN,471 Application Number,Billed Entity Name,Applicant Type,Applicant Street Address 1,Applicant City,Applicant Zip Code,Fund Year,Cmtd Total Cost,FRN Committed Amount,Total Authorized Disbursement
1899037049,181021198,LEWISVILLE ISD,School District,1565 West Main Street ,Lewisville,	75067,2018,"$42,000.00","$21,000.00","$21,000.00"
1899037062,181021209,NORTHWEST INDEP SCHOOL DIST,School District,P.O. BOX 77070,FT WORTH,	76177,2018,"$106,285.00","$53,142.50","$53,142.50"
1899037064,181021209,NORTHWEST INDEP SCHOOL DIST,School District,P.O. BOX 77070,FT WORTH,	76177,2018,"$111,780.00","$55,890.00","$55,860.00"
1899037247,181021116,ARANSAS PASS INDEP SCHOOL DIST,School District,"2300 MCMULLEN LANE, SUITE 600",ARANSAS PASS,	78336,2018,"$36,000.00","$28,800.00","$28,800.00"
1899037463,181021345,KELLER ISD,School District,350 KELLER PARKWAY,KELLER,	76248,2018,"$104,496.00","$52,248.00","$27,615.00"
1899037471,181021333,FROST INDEP SCHOOL DISTRICT,School District,208 NORTH WYRICK,FROST,	76641,2018,"$29,640.00","$23,712.00","$23,712.00"
1899037532,181017577,BRAZOSPORT INDEP SCHOOL DIST,School District,301 W BRAZOSWOOD DR,CLUTE,	77531,2018,"$143,100.00","$114,480.00","$114,480.00"
1899037556,181021367,COMAL INDEP SCHOOL DISTRICT,School District,1404 IH 35 NORTH,NEW BRAUNFELS,	78130,2018,"$5,629.70","$3,377.82",$0.00
1899037570,181021345,KELLER ISD,School District,350 KELLER PARKWAY,KELLER,	76248,2018,"$123,538.92","$61,769.46","$61,769.46"
1899037573,181021367,COMAL INDEP SCHOOL DISTRICT,School District,1404 IH 35 NORTH,NEW BRAUNFELS,	78130,2018,"$114,845.88","$68,907.53","$49,456.19"
1899037620,181021395,LEANDER INDEPENDENT SCHOOL DISTRICT,School District,204 W. South St.,LEANDER,	78641,2018,"$78,000.00","$31,200.00","$31,200.00"
1899037622,181021395,LEANDER INDEPENDENT SCHOOL DISTRICT,School District,204 W. South St.,LEANDER,	78641,2018,"$36,444.36","$14,577.74","$14,577.74"
1899037640,181021404,NORTH EAST INDEP SCH DISTRICT,School District,3736 Perrin Central,San Antonio,	78217,2018,"$790,447.44","$474,268.46","$470,579.72"
1899037647,181009996,ECTOR COUNTY INDEPENDENT SCHOOL DISTRICT,School District,802 NORTH SAM HOUSTON AVE,ODESSA,	79761,2018,"$7,005,120.17","$6,304,608.15","$6,304,608.15"
1899037653,181009996,ECTOR COUNTY INDEPENDENT SCHOOL DISTRICT,School District,802 NORTH SAM HOUSTON AVE,ODESSA,	79761,2018,"$629,718.86","$503,775.09","$459,917.54"
1899037669,181021414,GALVESTON INDEP SCHOOL DIST,School District,3904 AVENUE T,GALVESTON,	77550,2018,"$62,099.40","$49,679.52","$41,968.73"
1899037670,181021414,GALVESTON INDEP SCHOOL DIST,School District,3904 AVENUE T,GALVESTON,	77550,2018,"$210,808.08","$168,646.46","$168,646.46"
1899037671,181021414,GALVESTON INDEP SCHOOL DIST,School District,3904 AVENUE T,GALVESTON,	77550,2018,"$66,516.48","$53,213.18","$42,198.79"
1899037678,181021404,NORTH EAST INDEP SCH DISTRICT,School District,3736 Perrin Central,San Antonio,	78217,2018,"$241,063.20","$144,637.92","$144,637.92"
1899037712,181021429,SHERMAN INDEP SCHOOL DISTRICT,School District,2701 Loy Lake Road,SHERMAN,	75090,2018,"$224,100.00","$179,280.00","$179,280.00"
1899037716,181021430,AZLE INDEP SCHOOL DISTRICT,School District,300 ROE ST,AZLE,	76020,2018,"$58,200.00","$34,920.00","$34,920.00"
1899037720,181021430,AZLE INDEP SCHOOL DISTRICT,School District,300 ROE ST,AZLE,	76020,2018,"$161,460.00","$96,876.00","$96,876.00"
1899037721,181021429,SHERMAN INDEP SCHOOL DISTRICT,School District,2701 Loy Lake Road,SHERMAN,	75090,2018,"$79,107.84","$63,286.27","$51,253.92"
1899037736,181021440,EAGLE-MTN SAGINAW IND SCH DIST,School District,1200 OLD DECATUR RD,SAGINAW,	76179,2018,"$253,200.00","$151,920.00","$151,920.00"
1899037738,181021440,EAGLE-MTN SAGINAW IND SCH DIST,School District,1200 OLD DECATUR RD,SAGINAW,	76179,2018,"$18,720.00","$11,232.00","$11,232.00"
1899037740,181021440,EAGLE-MTN SAGINAW IND SCH DIST,School District,1200 OLD DECATUR RD,SAGINAW,	76179,2018,"$42,000.00","$25,200.00","$25,200.00"
1899037745,181015051,GANADO INDEP SCHOOL DISTRICT,School District,211 S SIXTH,GANADO,	77962,2018,"$5,544.96","$4,435.97","$4,435.97"
1899037746,181021442,STEPHENVILLE INDEP SCH DIST,School District,2655 W OVERHILL DR,STEPHENVILLE,	76401,2018,"$44,400.00","$31,080.00","$30,940.00"
1899037747,181021442,STEPHENVILLE INDEP SCH DIST,School District,2655 W OVERHILL DR,STEPHENVILLE,	76401,2018,"$8,619.00","$6,033.30","$6,033.30"
1899037748,181015051,GANADO INDEP SCHOOL DISTRICT,School District,211 S SIXTH,GANADO,	77962,2018,"$39,999.96","$31,999.97","$31,999.94"
1899037750,181021444,FORT WORTH INDEP SCH DISTRICT,School District,100 N. UNIVERSITY DRIVE,FORT WORTH,	76107,2018,"$1,412,976.00","$1,271,678.40","$1,256,608.80"
1899037752,181021444,FORT WORTH INDEP SCH DISTRICT,School District,100 N. UNIVERSITY DRIVE,FORT WORTH,	76107,2018,"$407,640.00","$366,876.00","$290,953.05"
1899037790,181021452,ADVANTAGE ACADEMY,School District,618 WEST WHEATLAND ROAD,DUNCANVILLE,	75116,2018,"$149,700.00","$134,730.00","$134,730.00"
1899037912,181021501,International Leadership of Texas,School District,"1820 N. Glenville Drive, Suite 100",Richardson,	75081,2018,"$60,000.00","$48,000.00","$48,000.00"
1899037916,181021501,International Leadership of Texas,School District,"1820 N. Glenville Drive, Suite 100",Richardson,	75081,2018,"$7,431.12","$5,944.90","$5,944.81"
1899037920,181021501,International Leadership of Texas,School District,"1820 N. Glenville Drive, Suite 100",Richardson,	75081,2018,"$14,370.00","$11,496.00","$11,496.00"
1899037924,181021501,International Leadership of Texas,School District,"1820 N. Glenville Drive, Suite 100",Richardson,	75081,2018,"$14,370.00","$11,496.00","$11,496.00"
1899037925,181021501,International Leadership of Texas,School District,"1820 N. Glenville Drive, Suite 100",Richardson,	75081,2018,"$14,370.00","$11,496.00","$11,496.00"
1899037927,181021501,International Leadership of Texas,School District,"1820 N. Glenville Drive, Suite 100",Richardson,	75081,2018,"$14,370.00","$11,496.00","$11,496.00"
1899037928,181021501,International Leadership of Texas,School District,"1820 N. Glenville Drive, Suite 100",Richardson,	75081,2018,"$16,019.40","$12,815.52","$12,480.00"
1899037931,181021501,International Leadership of Texas,School District,"1820 N. Glenville Drive, Suite 100",Richardson,	75081,2018,"$20,292.00","$16,233.60","$16,233.60"
1899037932,181021501,International Leadership of Texas,School District,"1820 N. Glenville Drive, Suite 100",Richardson,	75081,2018,"$33,119.04","$26,495.23","$25,704.90"
1899037933,181021501,International Leadership of Texas,School District,"1820 N. Glenville Drive, Suite 100",Richardson,	75081,2018,"$23,040.00","$18,432.00","$18,432.00"
1899037937,181021501,International Leadership of Texas,School District,"1820 N. Glenville Drive, Suite 100",Richardson,	75081,2018,"$20,400.00","$16,320.00","$16,320.00"
1899037992,181016823,WHITESBORO INDEP SCHOOL DIST,School District,115 4TH ST,WHITESBORO,	76273,2018,"$128,000.00","$102,400.00","$102,400.00"
1899038070,181021501,International Leadership of Texas,School District,"1820 N. Glenville Drive, Suite 100",Richardson,	75081,2018,"$14,760.00","$11,808.00","$11,808.00"
1899038477,181020369,ECTOR COUNTY INDEPENDENT SCHOOL DISTRICT,School District,802 NORTH SAM HOUSTON AVE,ODESSA,	79761,2018,"$159,500.00","$127,600.00","$127,600.00"
1899038482,181021685,SLATON INDEP SCHOOL DISTRICT,School District,140 E. PANHANDLE,SLATON,	79364,2018,"$86,400.00","$77,760.00","$56,160.00"
1899038486,181020369,ECTOR COUNTY INDEPENDENT SCHOOL DISTRICT,School District,802 NORTH SAM HOUSTON AVE,ODESSA,	79761,2018,"$6,235.80",$0.00,
1899038494,181020369,ECTOR COUNTY INDEPENDENT SCHOOL DISTRICT,School District,802 NORTH SAM HOUSTON AVE,ODESSA,	79761,2018,"$688,467.84","$550,774.27",$0.00
1899038507,181020975,WEIMAR INDEP SCHOOL DISTRICT,School District,506 W MAIN ST,WEIMAR,	78962,2018,"$1,938.40","$1,356.88","$1,356.88"
1899038510,181017086,WACO INDEP SCHOOL DISTRICT,School District,501 FRANKLIN AVE,WACO,	76701,2018,"$24,200.00","$21,780.00","$21,780.00"
1899038520,181020975,WEIMAR INDEP SCHOOL DISTRICT,School District,506 W MAIN ST,WEIMAR,	78962,2018,"$20,880.00","$14,616.00","$14,616.00"
1899038554,181017086,WACO INDEP SCHOOL DISTRICT,School District,501 FRANKLIN AVE,WACO,	76701,2018,"$165,550.77","$148,995.69","$148,995.69"
1899038555,181020975,WEIMAR INDEP SCHOOL DISTRICT,School District,506 W MAIN ST,WEIMAR,	78962,2018,"$5,544.96","$3,881.47","$3,881.47"
1899038575,181021749,EAGLE PASS INDEPENDENT SCHOOL DISTRICT,School District,1420 EIDSON ROAD,EAGLE PASS,	78853,2018,"$5,760.00","$5,184.00","$5,184.00"
1899038608,181021749,EAGLE PASS INDEPENDENT SCHOOL DISTRICT,School District,1420 EIDSON ROAD,EAGLE PASS,	78853,2018,"$836,414.52","$752,773.07","$752,773.07"
1899038620,181016031,THE RHODES SCHOOL DISTRICT,School District,12822 Robert E. Lee,HOUSTON,	77044,2018,"$21,912.60","$17,530.08","$17,530.08"
1899038666,181021821,STAFFORD MUNICIPAL SCHOOL DIST,School District,1625 STAFFORDSHIRE RD,STAFFORD,	77477,2018,"$42,000.00","$33,600.00","$33,600.00"
1899038720,181016031,THE RHODES SCHOOL DISTRICT,School District,12822 Robert E. Lee,HOUSTON,	77044,2018,"$115,320.96","$92,256.77","$91,678.72"
1899038754,181021949,FALLS CITY INDEP SCHOOL DIST,School District,700 NORTH NELSON STREET,FALLS CITY,	78113,2018,"$2,400.00","$1,440.00","$1,440.00"
1899038758,181021949,FALLS CITY INDEP SCHOOL DIST,School District,700 NORTH NELSON STREET,FALLS CITY,	78113,2018,"$2,813.96","$1,688.38",
1899038870,181021945,ARROW ACADEMY,School District,"PO BOX 12207, 2423 EARL RUDDER FRWY SOUTH",COLLEGE STATION,	77845,2018,"$2,399.40","$2,159.46","$2,159.41"
1899038878,181021812,BROWNFIELD INDEP SCHOOL DIST,School District,601 TAHOKA RD,BROWNFIELD,	79316,2018,"$86,400.00","$77,760.00","$44,280.00"
1899038887,181021954,ALIEF INDEP SCHOOL DISTRICT,School District,4250 COOK ROAD,HOUSTON,	77072,2018,"$6,498.45","$5,848.61","$5,848.60"
1899038901,181021945,ARROW ACADEMY,School District,"PO BOX 12207, 2423 EARL RUDDER FRWY SOUTH",COLLEGE STATION,	77845,2018,"$1,618.80","$1,456.92",$0.00
1899038937,181022022,DAINGERFIELD LONE STAR IND S D,School District,200 TIGER DR,DAINGERFIELD,	75638,2018,"$88,956.00","$80,060.40","$80,060.40"
1899038938,181022026,SAVOY INDEP SCHOOL DISTRICT,School District,302 W. Hayes,SAVOY,	75479,2018,"$39,840.00","$31,872.00","$31,872.00"
1899038940,181021945,ARROW ACADEMY,School District,"PO BOX 12207, 2423 EARL RUDDER FRWY SOUTH",COLLEGE STATION,	77845,2018,"$1,378.80","$1,240.92","$1,240.92"
1899038988,181012062,WESTWOOD INDEP SCHOOL DIST,School District,4524 W. OAK ROAD,PALESTINE,	75801,2018,"$71,758.20","$64,582.38","$64,582.38"
1899039017,181021994,SAN ELIZARIO INDEP SCHOOL DIST,School District,1364 FM 1110,SAN ELIZARIO,	79849,2018,"$20,350.00","$18,315.00","$18,315.00"
1899039044,181015820,SAVOY INDEP SCHOOL DISTRICT,School District,302 W. Hayes,SAVOY,	75479,2018,"$12,825.48","$10,260.38","$9,912.62"
1899039068,181022046,BANDERA INDEP SCHOOL DISTRICT,School District,815 Pecan Street,BANDERA,	78003,2018,"$14,500.00","$11,600.00","$11,600.00"
1899039081,181022074,GONZALES INDEP SCHOOL DISTRICT,School District,1711 North Sarah Dewitt Drive,GONZALES,	78629,2018,"$66,000.00","$52,800.00","$32,640.00"
1899039097,181022046,BANDERA INDEP SCHOOL DISTRICT,School District,815 Pecan Street,BANDERA,	78003,2018,"$6,600.00","$5,280.00",
1899039198,181012062,WESTWOOD INDEP SCHOOL DIST,School District,4524 W. OAK ROAD,PALESTINE,	75801,2018,"$24,792.00","$22,312.80","$22,312.80"
1899039218,181022130,THREE RIVERS SCHOOL DISTRICT,School District,351 South School Road,THREE RIVERS,	78071,2018,"$5,904.84","$4,723.87","$4,723.25"
1899039224,181022104,WHARTON INDEP SCHOOL DISTRICT,School District,2100 N FULTON ST,WHARTON,	77488,2018,"$5,544.96","$4,990.46","$4,990.46"
1899039233,181022104,WHARTON INDEP SCHOOL DISTRICT,School District,2100 N FULTON ST,WHARTON,	77488,2018,"$4,883.52","$4,395.17","$4,395.17"
1899039244,181022104,WHARTON INDEP SCHOOL DISTRICT,School District,2100 N FULTON ST,WHARTON,	77488,2018,"$46,800.00","$42,120.00","$42,120.00"
1899039253,181022104,WHARTON INDEP SCHOOL DISTRICT,School District,2100 N FULTON ST,WHARTON,	77488,2018,$0.00,$0.00,"$56,700.00"
1899039264,181022159,PASADENA INDEP SCHOOL DISTRICT,School District,1515 CHERRYBROOK LN,PASADENA,	77502,2018,"$71,499.72","$64,349.75","$64,346.40"
1899039334,181022046,BANDERA INDEP SCHOOL DISTRICT,School District,815 Pecan Street,BANDERA,	78003,2018,"$26,969.00","$24,272.10","$24,272.10"
1899039360,181022210,PASADENA INDEP SCHOOL DISTRICT,School District,1515 CHERRYBROOK LN,PASADENA,	77502,2018,"$72,000.00","$64,800.00","$64,800.00"
1899039415,181009352,FLORENCE INDEP SCHOOL DISTRICT,School District, 306 COLLEGE AVE,FLORENCE,	76527,2018,"$16,692.00","$13,353.60","$13,353.60"
1899039530,181022319,SCHOOL OF EXCELLENCE IN EDUCATION CHARTER SCHOOL,School District,1826 BASSE ROAD,SAN ANTONIO,	78213,2018,"$54,602.88","$49,142.59","$49,142.59"
1899039639,181022375,CYPRESS-FAIRBANKS ISD,School District,10300 JONES ROAD,HOUSTON,	77065,2018,"$12,000.00","$7,200.00","$7,200.00"
1899039653,181022375,CYPRESS-FAIRBANKS ISD,School District,10300 JONES ROAD,HOUSTON,	77065,2018,"$6,000.00","$3,600.00",
1899039789,181021994,SAN ELIZARIO INDEP SCHOOL DIST,School District,1364 FM 1110,SAN ELIZARIO,	79849,2018,"$232,824.00",$0.00,
1899039854,181017779,CORPUS CHRISTI INDEP SCH DIST,School District,"801 LEOPARD ST, PO BOX 110",CORPUS CHRISTI,	78401,2018,"$13,367.80","$12,031.02","$6,842.01"
1899040042,181022553,NORTHSIDE INDEP SCHOOL DIST,School District,5900 EVERS RD,SAN ANTONIO,	78238,2018,"$116,100.00","$92,880.00","$74,432.00"
1899040061,181022565,LORENA INDEP SCHOOL DISTRICT,School District,308 N FRONTAGE RD,LORENA,	76655,2018,"$33,888.00","$20,332.80","$20,332.80"
1899040120,181022591,LIVINGSTON INDEP SCHOOL DIST,School District,"1412 SOUTH HOUSTON, PO BOX 1297",LIVINGSTON,	77351,2018,"$31,081.20","$27,973.08","$27,574.56"
1899040142,181022605,LEGGETT INDEP SCHOOL DISTRICT,School District,"254 FARM MARKET ROAD 942 East, PO BOX 68",LEGGETT,	77350,2018,"$49,700.04","$44,730.04","$44,730.00"
1899040331,181022654,IRVING INDEP SCHOOL DISTRICT,School District,2621 W AIRPORT FRWY,IRVING,	75062,2018,"$1,219,996.00","$1,158,996.20","$1,158,996.20"
1899040344,181022654,IRVING INDEP SCHOOL DISTRICT,School District,2621 W AIRPORT FRWY,IRVING,	75062,2018,"$267,878.00","$241,090.20","$221,585.40"
1899040404,181021994,SAN ELIZARIO INDEP SCHOOL DIST,School District,1364 FM 1110,SAN ELIZARIO,	79849,2018,"$2,400.00","$2,160.00",
1899040411,181021994,SAN ELIZARIO INDEP SCHOOL DIST,School District,1364 FM 1110,SAN ELIZARIO,	79849,2018,"$61,324.80","$55,192.32",
1899040465,181022719,SILVERTON INDEP SCHOOL DIST,School District,700 LORETTA STREET,SILVERTON,	79257,2018,"$49,524.00","$39,619.20","$39,616.00"
1899040469,181022716,WEST HARDIN CCISD,School District,39227 HWY 105,SARATOGA,	77585,2018,"$42,000.00","$33,600.00","$33,600.00"
1899040518,181022743,WEST HARDIN CCISD,School District,39227 HWY 105,SARATOGA,	77585,2018,"$74,028.80","$66,529.68","$66,529.68"
1899040992,181022826,TEXAS SCHOOL FOR THE BLIND,School District,1100 W 45TH ST,AUSTIN,	78756,2018,"$21,967.68","$19,770.91","$19,770.91"
1899041126,181022826,TEXAS SCHOOL FOR THE BLIND,School District,1100 W 45TH ST,AUSTIN,	78756,2018,"$42,000.00","$37,800.00","$34,020.00"
1899041488,181023075,PASADENA INDEP SCHOOL DISTRICT,School District,1515 CHERRYBROOK LN,PASADENA,	77502,2018,"$6,204.00",$0.00,
1899041649,181023130,ABILENE INDEP SCHOOL DISTRICT,School District,"241 PINE STREET,PO BOX 981",ABILENE,	79601,2018,"$285,000.00","$228,000.00","$228,000.00"
1899041712,181023169,LIBERTY-EYLAU INDEP SCH DIST,School District,2901 LEOPARD DR,TEXARKANA,	75501,2018,"$72,000.00","$64,800.00","$64,800.00"
1899041807,181002491,INSPIRED VISION ACADEMY,School District,8501 BRUTON ROAD,DALLAS,	75217,2018,"$19,200.00","$17,280.00","$17,280.00"
1899041823,181002491,INSPIRED VISION ACADEMY,School District,8501 BRUTON ROAD,DALLAS,	75217,2018,"$19,807.44","$17,826.70","$17,826.70"
1899041856,181023249,LIBERTY-EYLAU INDEP SCH DIST,School District,2901 LEOPARD DR,TEXARKANA,	75501,2018,"$378,500.00","$359,575.00","$359,575.00"
1899041858,181022898,HARDIN INDEP SCHOOL DISTRICT,School District,290 CR 2003 North,Liberty,	77575,2018,"$36,000.00","$32,400.00","$32,400.00"
1899041872,181023249,LIBERTY-EYLAU INDEP SCH DIST,School District,2901 LEOPARD DR,TEXARKANA,	75501,2018,"$108,400.00","$97,560.00","$79,994.75"
1899041931,181022898,HARDIN INDEP SCHOOL DISTRICT,School District,290 CR 2003 North,Liberty,	77575,2018,"$45,600.00","$36,480.00",$709.35
1899041978,181023302,PROSPER INDEP SCHOOL DISTRICT,School District,605 E 7TH ST,PROSPER,	75078,2018,"$124,786.80","$49,914.72","$49,914.72"
1899041982,181022916,HARDIN INDEP SCHOOL DISTRICT,School District,290 CR 2003 North,Liberty,	77575,2018,"$70,958.76","$63,862.88","$63,862.88"
1899042024,181022916,HARDIN INDEP SCHOOL DISTRICT,School District,290 CR 2003 North,Liberty,	77575,2018,"$18,000.00","$14,400.00","$3,600.00"
1899042036,181022916,HARDIN INDEP SCHOOL DISTRICT,School District,290 CR 2003 North,Liberty,	77575,2018,"$69,799.50","$55,839.60","$55,839.60"
1899042100,181023382,HARDIN INDEP SCHOOL DISTRICT,School District,290 CR 2003 North,Liberty,	77575,2018,"$33,600.00","$26,880.00","$26,357.35"
1899042122,181023379,AQUILLA INDEP SCHOOL DISTRICT,School District,404 NORTH RICHARD,AQUILLA,	76622,2018,"$24,000.00","$16,800.00","$16,800.00"
1899042234,181023447,PROSPER INDEP SCHOOL DISTRICT,School District,605 E 7TH ST,PROSPER,	75078,2018,"$136,872.22","$68,436.11","$68,436.11"
1899042270,181023447,PROSPER INDEP SCHOOL DISTRICT,School District,605 E 7TH ST,PROSPER,	75078,2018,"$54,288.00","$21,715.20","$21,715.20"
1899042291,181023409,CORSICANA INDEP SCHOOL DIST,School District,2200 WEST 4TH. STREET,CORSICANA,	75110,2018,"$160,142.28","$144,128.05","$116,235.45"
1899042342,181023499,LOVEJOY INDEP SCHOOL DISTRICT,School District,259 COUNTRY CLUB RD,ALLEN,	75002,2018,"$137,388.00","$54,955.20","$54,955.20"
1899042348,181023499,LOVEJOY INDEP SCHOOL DISTRICT,School District,259 COUNTRY CLUB RD,ALLEN,	75002,2018,"$40,739.88","$16,295.95","$16,295.88"
1899042359,181023514,DE LEON INDEP SCHOOL DISTRICT,School District,425 SOUTH TEXAS STREET,DE LEON,	76444,2018,"$2,427.00","$1,941.60","$1,941.60"
1899042381,181023409,CORSICANA INDEP SCHOOL DIST,School District,2200 WEST 4TH. STREET,CORSICANA,	75110,2018,"$13,816.08","$12,434.47","$12,434.47"
1899042393,181023537,DE LEON INDEP SCHOOL DISTRICT,School District,425 SOUTH TEXAS STREET,DE LEON,	76444,2018,"$15,027.00","$12,021.60","$12,021.60"
1899042399,181023534,HUTTO INDEP SCHOOL DISTRICT,School District,200 COLLEGE STREET,HUTTO,	78634,2018,"$34,020.00","$23,814.00","$19,530.00"
1899042418,181023534,HUTTO INDEP SCHOOL DISTRICT,School District,200 COLLEGE STREET,HUTTO,	78634,2018,"$34,020.00","$23,814.00","$23,814.00"
1899042433,181023534,HUTTO INDEP SCHOOL DISTRICT,School District,200 COLLEGE STREET,HUTTO,	78634,2018,"$140,400.00","$98,280.00","$47,527.38"
1899042442,181023409,CORSICANA INDEP SCHOOL DIST,School District,2200 WEST 4TH. STREET,CORSICANA,	75110,2018,"$70,670.40","$63,603.36","$63,603.36"
1899042446,181023560,ATLANTA INDEP SCHOOL DISTRICT,School District,106 WEST MAIN STREET,ATLANTA,	75551,2018,"$2,313.48","$1,850.78","$1,845.98"
1899042829,181023723,TEXAS SCHOOL FOR THE DEAF SCHOOL DISTRICT,School District,1102 SOUTH CONGRESS AVENUE,AUSTIN,	78704,2018,"$30,157.56",$0.00,
1899042831,181023717,Priority Charter Academy District,School District,275 FM 2483,Morgan's Point Resort,	76513,2018,"$108,125.04","$86,500.03","$79,581.60"
1899043082,181023830,EVERMAN INDEP SCHOOL DISTRICT,School District,608 TOWNLEY DR,EVERMAN,	76140,2018,"$66,192.00","$59,572.80","$43,938.40"
1899043088,181023830,EVERMAN INDEP SCHOOL DISTRICT,School District,608 TOWNLEY DR,EVERMAN,	76140,2018,"$110,225.83","$99,203.25","$98,455.50"
1899043091,181023835,AUSTIN ACHIEVE PUBLIC SCHOOLS,School District,5908 MANOR ROAD,AUSTIN,	78723,2018,"$65,943.44","$59,349.10","$54,410.16"
1899043117,181023830,EVERMAN INDEP SCHOOL DISTRICT,School District,608 TOWNLEY DR,EVERMAN,	76140,2018,"$14,740.00","$13,266.00","$13,266.00"
1899043120,181023839,HARTLEY INDEP SCHOOL DISTRICT,School District,9TH AND JOHNSON ST,HARTLEY,	79044,2018,"$44,520.00","$35,616.00","$35,616.00"
1899043268,181023904,KIPP INC.,School District,10711 KIPP WAY,HOUSTON,	77099,2018,"$290,371.32","$261,334.19","$261,333.90"
1899043383,181023960,BRAZOS INDEPENDENT SCHOOL DISTRICT,School District,"P.O. BOX 819, 227 Educator Lane",WALLIS,	77485,2018,"$11,880.00","$9,504.00","$9,504.00"
1899043389,181023960,BRAZOS INDEPENDENT SCHOOL DISTRICT,School District,"P.O. BOX 819, 227 Educator Lane",WALLIS,	77485,2018,"$22,824.00","$18,259.20","$17,184.00"
1899043398,181023963,HALE CENTER INDEP SCHOOL DIST,School District,103 WEST CLEVELAND,HALE CENTER,	79041,2018,"$52,800.00","$42,240.00","$40,320.00"
1899043400,181023966,CHILDRESS INDEP SCHOOL DIST,School District,3RD ST AND AVE D NW,CHILDRESS,	79201,2018,"$74,019.96","$59,215.97","$59,215.97"
1899043403,181023966,CHILDRESS INDEP SCHOOL DIST,School District,3RD ST AND AVE D NW,CHILDRESS,	79201,2018,"$7,322.50","$5,858.00","$4,898.40"
1899043506,181024038,KENNARD INDEP SCHOOL DISTRICT,School District,304 HIGHWAY 7 EAST,KENNARD,	75847,2018,"$50,900.04","$40,720.03","$40,720.03"
1899043643,181024099,ALIEF INDEP SCHOOL DISTRICT,School District,4250 COOK ROAD,HOUSTON,	77072,2018,"$144,000.00","$129,600.00","$129,600.00"
1899043678,181023545,HENRIETTA INDEP SCHOOL DIST,School District,1801 E CRAFTON ST,HENRIETTA,	76365,2018,"$4,195.00","$3,356.00","$3,356.00"
1899043692,181024106,MARLIN INDEP SCHOOL DISTRICT,School District,130 COLEMAN ST,MARLIN,	76661,2018,"$31,140.00","$28,026.00","$28,026.00"
1899043703,181024106,MARLIN INDEP SCHOOL DISTRICT,School District,130 COLEMAN ST,MARLIN,	76661,2018,"$76,740.00","$69,066.00","$69,066.00"
1899043704,181023545,HENRIETTA INDEP SCHOOL DIST,School District,1801 E CRAFTON ST,HENRIETTA,	76365,2018,"$3,980.00","$2,786.00","$2,786.00"
1899043716,181024099,ALIEF INDEP SCHOOL DISTRICT,School District,4250 COOK ROAD,HOUSTON,	77072,2018,"$6,208.20","$5,587.38","$5,587.38"
1899043801,181024187,NEW CANEY INDEP SCHOOL DIST,School District,21580 LOOP 494,NEW CANEY,	77357,2018,"$30,600.00","$24,480.00","$24,480.00"
1899043813,181024190,ETOILE INDEP SCHOOL DISTRICT,School District,16039 FARM RD 226,ETOILE,	75944,2018,"$48,420.00","$43,578.00","$12,960.00"
1899043823,181024187,NEW CANEY INDEP SCHOOL DIST,School District,21580 LOOP 494,NEW CANEY,	77357,2018,"$72,300.00","$57,840.00","$47,716.67"
1899043853,181024224,BROADDUS INDEP SCHOOL DISTRICT,School District,"1 BULLDOG PLZ., PO BOX 58",BROADDUS,	75929,2018,"$24,960.00","$22,464.00","$22,464.00"
1899043868,181023620,GREAT HEARTS AMERICA-TEXAS,School District,"824 BROADWAY ST., SUITE 101",SAN ANTONIO,	78215,2018,"$36,374.28","$14,549.71","$12,204.30"
1899043926,181004147,WARREN INDEP SCHOOL DISTRICT,School District,"395 FM 3290, PO BOX 69",WARREN,	77664,2018,"$8,745.00","$6,996.00","$6,996.00"
1899043948,181004147,WARREN INDEP SCHOOL DISTRICT,School District,"395 FM 3290, PO BOX 69",WARREN,	77664,2018,"$26,136.00","$20,908.80","$20,908.80"
1899043956,181021788,GATESVILLE INDEP SCHOOL DIST,School District,311 S LOVERS LN,GATESVILLE,	76528,2018,"$23,988.00","$19,190.40","$19,190.40"
1899044010,181024299,GALENA PARK INDEP SCHOOL DIST,School District,14705 WOODFOREST BLVD,HOUSTON,	77015,2018,"$55,560.00","$50,004.00","$50,004.00"
1899044031,181024299,GALENA PARK INDEP SCHOOL DIST,School District,14705 WOODFOREST BLVD,HOUSTON,	77015,2018,"$27,552.00",$0.00,
1899044061,181024299,GALENA PARK INDEP SCHOOL DIST,School District,14705 WOODFOREST BLVD,HOUSTON,	77015,2018,"$324,000.00","$291,600.00","$291,600.00"
1899044069,181008787,MANOR ISD,School District,10335 US HWY 290E,MANOR,	78653,2018,"$144,000.00","$115,200.00","$103,350.33"
1899044072,181024299,GALENA PARK INDEP SCHOOL DIST,School District,14705 WOODFOREST BLVD,HOUSTON,	77015,2018,"$22,512.60","$20,261.34","$12,568.95"
1899044210,181024389,KERRVILLE INDEP SCHOOL DIST,School District,1009 BARNETT ST,KERRVILLE,	78028,2018,"$47,400.00","$37,920.00","$37,344.00"
1899044269,181024253,HART INDEP SCHOOL DISTRICT,School District,710 2ND ST,HART,	79043,2018,"$4,140.00","$3,726.00","$3,591.00"
1899044282,181024253,HART INDEP SCHOOL DISTRICT,School District,710 2ND ST,HART,	79043,2018,"$54,519.96","$49,067.96","$49,067.96"
1899044453,181024497,JUNCTION INDEP SCHOOL DISTRICT,School District,1700 COLLEGE ST,JUNCTION,	76849,2018,"$26,820.00","$21,456.00","$21,456.00"
